CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14567,57.0,2.0,1530.3600000000001,1,Regular Customers
14569,1.0,1.0,227.39,1,Regular Customers
14570,281.0,2.0,218.06,0,At-Risk Customers
14572,3.0,7.0,2832.84,1,Regular Customers
14573,180.0,9.0,1653.42,0,At-Risk Customers
14576,369.0,1.0,35.400000000000006,0,At-Risk Customers
14577,13.0,4.0,859.71,1,Regular Customers
14578,3.0,1.0,168.63,1,Regular Customers
14581,17.0,1.0,138.6,1,Regular Customers
14582,41.0,1.0,114.11,1,Regular Customers
14583,6.0,5.0,1052.55,1,Regular Customers
14584,169.0,4.0,1042.26,0,At-Risk Customers
14585,50.0,1.0,157.05,1,Regular Customers
14586,277.0,1.0,237.36,0,At-Risk Customers
14587,19.0,9.0,1601.14,1,Regular Customers
14589,369.0,1.0,39.75,0,At-Risk Customers
14591,15.0,4.0,1447.14,1,Regular Customers
14592,35.0,3.0,570.46,1,Regular Customers
14593,22.0,3.0,617.99,1,Regular Customers
14594,7.0,2.0,379.83,1,Regular Customers
14595,20.0,6.0,1740.6,1,Regular Customers
14597,11.0,2.0,883.15,1,Regular Customers
14598,44.0,1.0,221.97,1,Regular Customers
14600,306.0,1.0,393.33000000000004,0,At-Risk Customers
14601,11.0,1.0,213.96,1,Regular Customers
14603,275.0,1.0,660.0,0,At-Risk Customers
14606,1.0,30.0,12156.65,2,VIP Customers
14607,16.0,14.0,16569.5,2,VIP Customers
14608,4.0,4.0,1785.15,1,Regular Customers
14609,72.0,4.0,601.56,1,Regular Customers
14616,243.0,3.0,406.08000000000004,0,At-Risk Customers
14618,9.0,3.0,553.44,1,Regular Customers
14619,246.0,1.0,394.44,0,At-Risk Customers
14620,206.0,2.0,412.78000000000003,0,At-Risk Customers
14621,1.0,5.0,1788.3600000000001,1,Regular Customers
14622,185.0,1.0,320.58000000000004,0,At-Risk Customers
14623,32.0,5.0,889.25,1,Regular Customers
14624,57.0,2.0,225.85,1,Regular Customers
14625,196.0,2.0,899.63,0,At-Risk Customers
14626,24.0,4.0,2791.27,1,Regular Customers
14628,91.0,2.0,671.96,1,Regular Customers
14629,4.0,2.0,959.01,1,Regular Customers
14631,51.0,3.0,1006.98,1,Regular Customers
14632,263.0,1.0,114.56,0,At-Risk Customers
14633,266.0,1.0,344.90000000000003,0,At-Risk Customers
14636,36.0,2.0,609.85,1,Regular Customers
14638,51.0,1.0,443.6,1,Regular Customers
14639,52.0,6.0,2984.49,1,Regular Customers
14640,24.0,6.0,2125.08,1,Regular Customers
14641,22.0,1.0,110.46,1,Regular Customers
14642,59.0,1.0,96.12,1,Regular Customers
14643,170.0,2.0,693.8100000000001,0,At-Risk Customers
14644,68.0,2.0,830.76,1,Regular Customers
14645,157.0,2.0,597.09,0,At-Risk Customers
14646,2.0,30.0,19880.99570000001,2,VIP Customers
14647,201.0,1.0,243.22,0,At-Risk Customers
14649,5.0,4.0,1417.29,1,Regular Customers
14651,67.0,2.0,654.6,1,Regular Customers
14652,77.0,1.0,114.18,1,Regular Customers
14653,1.0,7.0,1947.55,1,Regular Customers
14655,8.0,4.0,1932.23,1,Regular Customers
14656,169.0,2.0,291.05,0,At-Risk Customers
14657,18.0,4.0,848.22,1,Regular Customers
14658,5.0,2.0,247.15,1,Regular Customers
14659,9.0,9.0,2529.93,1,Regular Customers
14660,87.0,2.0,285.74,1,Regular Customers
14661,27.0,1.0,107.95,1,Regular Customers
14662,29.0,4.0,771.17,1,Regular Customers
14664,20.0,2.0,637.89,1,Regular Customers
14665,61.0,5.0,1835.7,1,Regular Customers
14666,24.0,1.0,195.25,1,Regular Customers
14667,11.0,25.0,9241.2,2,VIP Customers
14669,242.0,3.0,1269.99,0,At-Risk Customers
14670,280.0,2.0,411.53,0,At-Risk Customers
14672,235.0,2.0,765.55,0,At-Risk Customers
14673,3.0,5.0,1736.4,1,Regular Customers
14675,16.0,1.0,604.75,1,Regular Customers
14676,31.0,6.0,2548.2400000000002,1,Regular Customers
14680,25.0,16.0,19880.99570000001,2,VIP Customers
14681,71.0,3.0,498.95,1,Regular Customers
14682,188.0,2.0,52.0,0,At-Risk Customers
14684,26.0,5.0,1236.28,1,Regular Customers
14687,107.0,1.0,628.38,1,Regular Customers
14688,8.0,21.0,5630.87,2,VIP Customers
14689,209.0,1.0,112.8,0,At-Risk Customers
14690,44.0,2.0,371.7,1,Regular Customers
14691,31.0,5.0,2114.33,1,Regular Customers
14692,137.0,4.0,591.55,1,Regular Customers
14693,265.0,1.0,172.9,0,At-Risk Customers
14696,4.0,7.0,2078.95,1,Regular Customers
14697,218.0,2.0,188.60999999999999,0,At-Risk Customers
14698,2.0,5.0,1250.76,1,Regular Customers
14699,214.0,1.0,109.13000000000001,0,At-Risk Customers
14700,32.0,3.0,2235.3,1,Regular Customers
14701,11.0,9.0,2549.37,1,Regular Customers
14702,1.0,17.0,3292.14,2,VIP Customers
14703,15.0,1.0,318.17,1,Regular Customers
14704,11.0,9.0,1546.91,1,Regular Customers
14705,199.0,1.0,179.0,0,At-Risk Customers
14708,3.0,3.0,1126.37,1,Regular Customers
14709,15.0,13.0,4921.04,2,VIP Customers
14710,14.0,4.0,606.13,1,Regular Customers
14711,10.0,11.0,2868.8,1,Regular Customers
14712,29.0,3.0,917.07,1,Regular Customers
14713,9.0,11.0,2666.36,1,Regular Customers
14714,24.0,1.0,160.19,1,Regular Customers
14715,25.0,4.0,867.38,1,Regular Customers
14716,43.0,2.0,329.68,1,Regular Customers
14719,2.0,5.0,1602.13,1,Regular Customers
14720,6.0,3.0,663.81,1,Regular Customers
14722,147.0,1.0,187.92000000000002,0,At-Risk Customers
14723,10.0,6.0,1158.3,1,Regular Customers
14725,25.0,1.0,718.08,1,Regular Customers
14727,274.0,1.0,268.58,0,At-Risk Customers
14729,369.0,1.0,313.49,0,At-Risk Customers
14730,1.0,8.0,2005.06,1,Regular Customers
14731,47.0,3.0,380.02,1,Regular Customers
14732,8.0,8.0,2702.4900000000002,1,Regular Customers
14733,16.0,12.0,9585.91,2,VIP Customers
14735,4.0,30.0,6065.69,2,VIP Customers
14737,4.0,3.0,1164.55,1,Regular Customers
14738,43.0,7.0,1314.45,1,Regular Customers
14739,4.0,7.0,3902.28,1,Regular Customers
14740,197.0,3.0,1448.21,0,At-Risk Customers
14741,12.0,6.0,1400.34,1,Regular Customers
14744,16.0,7.0,1099.98,1,Regular Customers
14745,113.0,5.0,1220.26,1,Regular Customers
14747,249.0,1.0,328.2,0,At-Risk Customers
14748,29.0,5.0,1415.75,1,Regular Customers
14752,44.0,1.0,389.64,1,Regular Customers
14753,87.0,1.0,563.15,1,Regular Customers
14754,45.0,2.0,638.05,1,Regular Customers
14755,10.0,11.0,5010.28,1,Regular Customers
14756,15.0,1.0,738.96,1,Regular Customers
14757,75.0,1.0,420.5,1,Regular Customers
14758,145.0,4.0,1484.06,1,Regular Customers
14759,5.0,3.0,1625.97,1,Regular Customers
14760,297.0,1.0,89.2,0,At-Risk Customers
14761,59.0,2.0,255.9,1,Regular Customers
14762,264.0,1.0,300.52,0,At-Risk Customers
14764,47.0,1.0,278.3,1,Regular Customers
14765,29.0,3.0,254.11,1,Regular Customers
14766,8.0,6.0,2473.37,1,Regular Customers
14768,17.0,2.0,192.60000000000002,1,Regular Customers
14769,3.0,8.0,10674.75,2,VIP Customers
14770,232.0,2.0,876.42,0,At-Risk Customers
14772,112.0,1.0,139.26,1,Regular Customers
14775,58.0,3.0,1011.9,1,Regular Customers
14776,51.0,11.0,2538.3,1,Regular Customers
14778,127.0,2.0,730.86,1,Regular Customers
14779,281.0,3.0,386.15,0,At-Risk Customers
14780,55.0,2.0,447.68,1,Regular Customers
14782,320.0,1.0,200.10000000000002,0,At-Risk Customers
14784,26.0,2.0,289.99,1,Regular Customers
14785,10.0,2.0,77.4,1,Regular Customers
14788,7.0,2.0,679.4399999999999,1,Regular Customers
14789,29.0,1.0,197.64,1,Regular Customers
14790,17.0,4.0,745.06,1,Regular Customers
14792,64.0,1.0,6.2,1,Regular Customers
14793,21.0,1.0,228.99,1,Regular Customers
14794,3.0,7.0,1319.91,1,Regular Customers
14795,166.0,1.0,131.45000000000002,0,At-Risk Customers
14796,1.0,17.0,8022.49,2,VIP Customers
14798,53.0,3.0,173.74,1,Regular Customers
14799,51.0,1.0,157.7,1,Regular Customers
14800,48.0,12.0,4339.74,1,Regular Customers
14801,61.0,1.0,193.14,1,Regular Customers
14803,162.0,3.0,845.55,0,At-Risk Customers
14804,9.0,1.0,353.27,1,Regular Customers
14805,15.0,4.0,554.65,1,Regular Customers
14806,75.0,1.0,193.39000000000001,1,Regular Customers
14808,40.0,8.0,2741.17,1,Regular Customers
14810,41.0,11.0,2087.88,1,Regular Customers
14813,369.0,2.0,155.43,0,At-Risk Customers
14815,37.0,2.0,778.5,1,Regular Customers
14816,197.0,1.0,271.85,0,At-Risk Customers
14817,200.0,2.0,1110.34,0,At-Risk Customers
14818,74.0,3.0,657.8,1,Regular Customers
14819,64.0,2.0,272.07,1,Regular Customers
14820,21.0,4.0,507.29,1,Regular Customers
14821,367.0,1.0,48.800000000000004,0,At-Risk Customers
14823,180.0,3.0,321.43,0,At-Risk Customers
14824,10.0,4.0,1127.71,1,Regular Customers
14825,4.0,12.0,2226.91,1,Regular Customers
14828,197.0,3.0,2139.76,0,At-Risk Customers
14829,29.0,4.0,697.55,1,Regular Customers
14830,53.0,1.0,197.13,1,Regular Customers
14834,18.0,6.0,1720.3,1,Regular Customers
14836,10.0,3.0,102.44999999999999,1,Regular Customers
14837,90.0,4.0,1649.5,1,Regular Customers
14840,268.0,1.0,62.85,0,At-Risk Customers
14841,53.0,6.0,3295.76,1,Regular Customers
14842,44.0,4.0,2824.69,1,Regular Customers
14844,64.0,4.0,3189.81,1,Regular Customers
14847,149.0,1.0,309.4,0,At-Risk Customers
14849,22.0,25.0,7930.54,2,VIP Customers
14850,312.0,1.0,325.75,0,At-Risk Customers
14851,23.0,2.0,511.35,1,Regular Customers
14852,58.0,6.0,2836.69,1,Regular Customers
14853,24.0,2.0,475.8,1,Regular Customers
14854,78.0,7.0,2759.83,1,Regular Customers
14855,119.0,2.0,645.65,1,Regular Customers
14856,36.0,3.0,1311.3799999999999,1,Regular Customers
14857,60.0,2.0,1173.12,1,Regular Customers
14859,13.0,4.0,1353.74,1,Regular Customers
14860,19.0,1.0,170.32,1,Regular Customers
14861,52.0,1.0,125.79,1,Regular Customers
14862,26.0,2.0,841.1999999999999,1,Regular Customers
14863,29.0,1.0,266.76,1,Regular Customers
14865,7.0,2.0,52.2,1,Regular Customers
14866,11.0,12.0,14389.9,2,VIP Customers
14867,186.0,3.0,710.28,0,At-Risk Customers
14868,3.0,8.0,2953.59,1,Regular Customers
14869,9.0,2.0,725.7,1,Regular Customers
14870,262.0,1.0,327.25,0,At-Risk Customers
14871,3.0,4.0,522.38,1,Regular Customers
14873,210.0,1.0,519.68,0,At-Risk Customers
14875,108.0,2.0,1465.3200000000002,1,Regular Customers
14878,13.0,9.0,1485.54,1,Regular Customers
14880,77.0,3.0,706.19,1,Regular Customers
14881,20.0,1.0,255.4,1,Regular Customers
14882,27.0,2.0,589.7,1,Regular Customers
14883,19.0,6.0,761.59,1,Regular Customers
14885,132.0,1.0,765.3199999999999,1,Regular Customers
14886,253.0,1.0,364.8,0,At-Risk Customers
14887,79.0,1.0,1862.0,1,Regular Customers
14888,207.0,1.0,369.2,0,At-Risk Customers
14889,336.0,1.0,135.9,0,At-Risk Customers
14890,254.0,1.0,125.65,0,At-Risk Customers
14891,148.0,2.0,554.38,0,At-Risk Customers
14893,10.0,2.0,1237.8500000000001,1,Regular Customers
14894,85.0,1.0,655.75,1,Regular Customers
14895,8.0,20.0,11138.710000000001,2,VIP Customers
14896,205.0,2.0,468.77000000000004,0,At-Risk Customers
14897,8.0,4.0,1366.38,1,Regular Customers
14898,23.0,6.0,1303.52,1,Regular Customers
14901,11.0,9.0,1421.29,1,Regular Customers
14902,26.0,1.0,332.66,1,Regular Customers
14903,21.0,5.0,2810.63,1,Regular Customers
14904,2.0,2.0,1025.44,1,Regular Customers
14905,158.0,2.0,616.15,0,At-Risk Customers
14907,3.0,7.0,3501.1,1,Regular Customers
14908,74.0,1.0,277.8,1,Regular Customers
14910,3.0,4.0,434.35,1,Regular Customers
14911,1.0,30.0,19880.99570000001,2,VIP Customers
14912,17.0,2.0,867.85,1,Regular Customers
14913,36.0,4.0,1227.43,1,Regular Customers
14915,91.0,2.0,307.48,1,Regular Customers
14916,71.0,4.0,1268.98,1,Regular Customers
14918,116.0,2.0,1610.15,1,Regular Customers
14920,213.0,2.0,977.77,0,At-Risk Customers
14921,30.0,2.0,1316.07,1,Regular Customers
14923,51.0,1.0,749.1,1,Regular Customers
14924,246.0,1.0,310.05,0,At-Risk Customers
14929,32.0,1.0,223.88,1,Regular Customers
14930,109.0,3.0,2372.86,1,Regular Customers
14931,5.0,5.0,1257.68,1,Regular Customers
14932,366.0,1.0,363.53,0,At-Risk Customers
14934,82.0,2.0,1890.94,1,Regular Customers
14935,297.0,1.0,1784.71,0,At-Risk Customers
14936,34.0,8.0,8137.02,2,VIP Customers
14937,57.0,3.0,1621.88,1,Regular Customers
14944,30.0,12.0,5900.25,2,VIP Customers
14946,14.0,1.0,100.9,1,Regular Customers
14947,72.0,2.0,290.82,1,Regular Customers
14948,23.0,6.0,1101.97,1,Regular Customers
14950,19.0,1.0,371.2,1,Regular Customers
14951,79.0,1.0,311.69,1,Regular Customers
14952,60.0,11.0,8099.49,2,VIP Customers
14953,25.0,1.0,289.82,1,Regular Customers
14954,12.0,1.0,336.17,1,Regular Customers
14957,253.0,1.0,58.49,0,At-Risk Customers
14958,147.0,3.0,499.68,0,At-Risk Customers
14959,64.0,4.0,695.42,1,Regular Customers
14960,8.0,2.0,221.27,1,Regular Customers
14961,11.0,9.0,7044.68,2,VIP Customers
14962,271.0,1.0,126.7,0,At-Risk Customers
14963,10.0,5.0,1487.8,1,Regular Customers
14964,247.0,1.0,206.21,0,At-Risk Customers
14965,96.0,2.0,599.0,1,Regular Customers
14966,15.0,1.0,191.32,1,Regular Customers
14967,50.0,1.0,463.8,1,Regular Customers
14968,30.0,1.0,147.59,1,Regular Customers
14970,68.0,4.0,1592.06,1,Regular Customers
14971,35.0,3.0,1116.57,1,Regular Customers
14972,128.0,1.0,114.77,1,Regular Customers
14973,107.0,3.0,1314.45,1,Regular Customers
14974,37.0,1.0,114.39,1,Regular Customers
14975,57.0,1.0,279.94,1,Regular Customers
14976,57.0,7.0,790.86,1,Regular Customers
14978,72.0,5.0,1931.42,1,Regular Customers
14981,246.0,1.0,102.12,0,At-Risk Customers
14984,19.0,2.0,213.27,1,Regular Customers
14985,198.0,2.0,296.75,0,At-Risk Customers
14987,16.0,2.0,326.4,1,Regular Customers
14988,212.0,1.0,334.54,0,At-Risk Customers
14995,39.0,2.0,233.23000000000002,1,Regular Customers
14997,46.0,3.0,546.1999999999999,1,Regular Customers
14998,170.0,2.0,429.87,0,At-Risk Customers
15000,48.0,1.0,490.52,1,Regular Customers
15002,116.0,4.0,1641.76,1,Regular Customers
15004,147.0,1.0,1246.32,0,At-Risk Customers
15005,16.0,28.0,6316.57,2,VIP Customers
15006,51.0,1.0,502.09,1,Regular Customers
15007,159.0,1.0,156.91,0,At-Risk Customers
15009,12.0,3.0,1261.78,1,Regular Customers
15010,36.0,1.0,308.94,1,Regular Customers
15012,54.0,2.0,423.04,1,Regular Customers
15014,43.0,2.0,260.17,1,Regular Customers
15016,173.0,1.0,170.04,0,At-Risk Customers
15017,34.0,1.0,125.58,1,Regular Customers
15018,39.0,3.0,496.21000000000004,1,Regular Customers
15019,267.0,1.0,266.0,0,At-Risk Customers
15021,9.0,9.0,1914.82,1,Regular Customers
15022,12.0,4.0,905.04,1,Regular Customers
15023,3.0,11.0,6802.76,2,VIP Customers
15024,10.0,10.0,1661.33,1,Regular Customers
15025,33.0,1.0,377.01,1,Regular Customers
15026,80.0,3.0,469.0,1,Regular Customers
15027,31.0,4.0,1066.1499999999999,1,Regular Customers
15028,8.0,4.0,627.13,1,Regular Customers
15030,72.0,2.0,518.28,1,Regular Customers
15031,4.0,4.0,668.14,1,Regular Customers
15032,256.0,3.0,4959.1,0,At-Risk Customers
15033,5.0,10.0,2586.67,1,Regular Customers
15034,16.0,8.0,4308.61,1,Regular Customers
15035,90.0,1.0,252.73000000000002,1,Regular Customers
15036,72.0,3.0,465.55,1,Regular Customers
15038,59.0,6.0,705.49,1,Regular Customers
15039,10.0,30.0,19880.99570000001,2,VIP Customers
15041,170.0,1.0,180.35,0,At-Risk Customers
15042,199.0,1.0,135.93,0,At-Risk Customers
15043,31.0,1.0,537.0,1,Regular Customers
15044,19.0,17.0,7700.2300000000005,2,VIP Customers
15045,152.0,2.0,735.66,0,At-Risk Customers
15046,9.0,15.0,5213.7699999999995,2,VIP Customers
15047,270.0,1.0,343.62,0,At-Risk Customers
15048,65.0,4.0,384.05,1,Regular Customers
15049,274.0,1.0,121.17000000000002,0,At-Risk Customers
15050,25.0,3.0,1782.09,1,Regular Customers
15051,23.0,3.0,1391.61,1,Regular Customers
15052,319.0,1.0,215.78,0,At-Risk Customers
15053,5.0,3.0,697.79,1,Regular Customers
15054,12.0,2.0,302.1,1,Regular Customers
15057,275.0,2.0,1489.5,0,At-Risk Customers
15058,25.0,11.0,2124.9900000000002,1,Regular Customers
15059,41.0,9.0,1337.72,1,Regular Customers
15060,8.0,4.0,303.09,1,Regular Customers
15061,4.0,30.0,19880.99570000001,2,VIP Customers
15062,71.0,4.0,987.86,1,Regular Customers
15063,213.0,1.0,370.79999999999995,0,At-Risk Customers
15065,38.0,4.0,3158.13,1,Regular Customers
15066,53.0,1.0,893.59,1,Regular Customers
15067,78.0,3.0,1744.76,1,Regular Customers
15068,46.0,2.0,553.36,1,Regular Customers
15069,179.0,1.0,1109.53,0,At-Risk Customers
15070,369.0,1.0,106.2,0,At-Risk Customers
15071,94.0,2.0,982.07,1,Regular Customers
15073,10.0,3.0,1043.41,1,Regular Customers
15074,105.0,1.0,748.87,1,Regular Customers
15075,78.0,1.0,773.03,1,Regular Customers
15076,173.0,1.0,880.85,0,At-Risk Customers
15078,7.0,30.0,9743.11,2,VIP Customers
15079,213.0,4.0,895.61,0,At-Risk Customers
15081,22.0,5.0,504.8,1,Regular Customers
15083,257.0,1.0,88.2,0,At-Risk Customers
15087,282.0,1.0,306.94,0,At-Risk Customers
15088,21.0,2.0,1160.07,1,Regular Customers
15089,10.0,6.0,2420.84,1,Regular Customers
15090,308.0,1.0,381.32,0,At-Risk Customers
15091,68.0,1.0,480.71,1,Regular Customers
15092,215.0,2.0,457.81,0,At-Risk Customers
15093,18.0,6.0,4597.02,1,Regular Customers
15095,104.0,4.0,1370.6,1,Regular Customers
15096,43.0,1.0,219.39000000000001,1,Regular Customers
15097,4.0,1.0,248.08,1,Regular Customers
15098,182.0,3.0,19880.99570000001,2,VIP Customers
15099,84.0,1.0,410.48,1,Regular Customers
15100,334.0,3.0,876.0,0,At-Risk Customers
15101,9.0,2.0,317.53,1,Regular Customers
15103,31.0,2.0,703.36,1,Regular Customers
15104,197.0,2.0,1027.44,0,At-Risk Customers
15105,18.0,7.0,2298.93,1,Regular Customers
15106,18.0,5.0,1422.52,1,Regular Customers
15107,311.0,6.0,319.5,0,At-Risk Customers
15108,142.0,4.0,1300.25,1,Regular Customers
15109,246.0,1.0,484.95,0,At-Risk Customers
15110,24.0,4.0,996.1,1,Regular Customers
15111,29.0,3.0,1567.48,1,Regular Customers
15113,10.0,3.0,3609.33,1,Regular Customers
15114,30.0,10.0,2760.56,1,Regular Customers
15115,18.0,1.0,340.11,1,Regular Customers
15116,18.0,4.0,1352.75,1,Regular Customers
15117,15.0,5.0,1551.78,1,Regular Customers
15118,134.0,1.0,244.8,1,Regular Customers
15119,246.0,1.0,266.4,0,At-Risk Customers
15120,134.0,1.0,358.82,1,Regular Customers
15121,50.0,2.0,457.72,1,Regular Customers
15122,114.0,3.0,1633.78,1,Regular Customers
15123,7.0,2.0,2199.31,1,Regular Customers
15124,23.0,2.0,184.19,1,Regular Customers
15125,25.0,15.0,11528.48,2,VIP Customers
15127,66.0,1.0,406.53,1,Regular Customers
15128,60.0,4.0,1471.0,1,Regular Customers
15129,50.0,11.0,3447.4,1,Regular Customers
15130,170.0,1.0,330.11,0,At-Risk Customers
15132,18.0,5.0,977.9300000000001,1,Regular Customers
15133,128.0,3.0,982.42,1,Regular Customers
15134,15.0,8.0,1387.99,1,Regular Customers
15135,239.0,1.0,139.05,0,At-Risk Customers
15136,3.0,4.0,1286.7,1,Regular Customers
15139,240.0,2.0,178.96,0,At-Risk Customers
15140,52.0,7.0,2354.25,1,Regular Customers
15142,46.0,1.0,498.74,1,Regular Customers
15143,226.0,1.0,259.45,0,At-Risk Customers
15144,8.0,17.0,6580.44,2,VIP Customers
15145,4.0,4.0,1194.73,1,Regular Customers
15146,165.0,2.0,1327.16,0,At-Risk Customers
15147,240.0,1.0,623.5,0,At-Risk Customers
15148,11.0,1.0,301.29,1,Regular Customers
15149,134.0,1.0,520.8000000000001,1,Regular Customers
15150,17.0,10.0,5314.47,1,Regular Customers
15152,10.0,13.0,4745.69,2,VIP Customers
15153,31.0,1.0,329.25,1,Regular Customers
15154,75.0,1.0,296.42,1,Regular Customers
15156,1.0,3.0,961.49,1,Regular Customers
15157,4.0,3.0,1936.07,1,Regular Customers
15158,45.0,1.0,401.40000000000003,1,Regular Customers
15159,2.0,30.0,18641.010000000002,2,VIP Customers
15160,357.0,1.0,158.16,0,At-Risk Customers
15163,18.0,2.0,304.47,1,Regular Customers
15164,69.0,3.0,843.05,1,Regular Customers
15165,369.0,1.0,487.75,0,At-Risk Customers
15167,321.0,1.0,163.0,0,At-Risk Customers
15168,26.0,1.0,106.56,1,Regular Customers
15171,331.0,1.0,1289.5,0,At-Risk Customers
15172,9.0,5.0,1624.05,1,Regular Customers
15174,323.0,1.0,135.75,0,At-Risk Customers
15175,72.0,1.0,224.14,1,Regular Customers
15178,260.0,1.0,40.5,0,At-Risk Customers
15179,18.0,5.0,2206.95,1,Regular Customers
15180,367.0,1.0,87.5,0,At-Risk Customers
15181,66.0,3.0,689.4799999999999,1,Regular Customers
15182,154.0,2.0,622.85,0,At-Risk Customers
15184,29.0,2.0,406.76,1,Regular Customers
15185,70.0,1.0,310.62,1,Regular Customers
15186,14.0,2.0,411.41,1,Regular Customers
15187,2.0,16.0,4777.18,2,VIP Customers
15189,1.0,30.0,16225.39,2,VIP Customers
15192,120.0,3.0,1044.32,1,Regular Customers
15193,61.0,1.0,499.32,1,Regular Customers
15194,3.0,15.0,7616.53,2,VIP Customers
15195,3.0,1.0,3861.0,1,Regular Customers
15197,11.0,3.0,1079.6100000000001,1,Regular Customers
15198,92.0,2.0,193.64,1,Regular Customers
15199,59.0,4.0,1268.7,1,Regular Customers
15201,87.0,5.0,1236.54,1,Regular Customers
15203,26.0,6.0,1827.8,1,Regular Customers
15204,357.0,1.0,316.58,0,At-Risk Customers
15205,85.0,2.0,653.24,1,Regular Customers
15206,10.0,4.0,420.29999999999995,1,Regular Customers
15208,1.0,5.0,870.12,1,Regular Customers
15210,225.0,1.0,331.18,0,At-Risk Customers
15211,60.0,2.0,894.4100000000001,1,Regular Customers
15212,241.0,1.0,101.8,0,At-Risk Customers
15213,319.0,2.0,328.35,0,At-Risk Customers
15214,2.0,8.0,1661.44,1,Regular Customers
15215,47.0,3.0,734.94,1,Regular Customers
15216,88.0,1.0,96.6,1,Regular Customers
15218,11.0,11.0,5756.89,1,Regular Customers
15219,176.0,1.0,305.75,0,At-Risk Customers
15220,52.0,6.0,1778.96,1,Regular Customers
15221,366.0,1.0,403.25,0,At-Risk Customers
15222,319.0,1.0,585.0,0,At-Risk Customers
15223,226.0,2.0,755.75,0,At-Risk Customers
15224,358.0,2.0,322.08,0,At-Risk Customers
15225,234.0,1.0,409.40000000000003,0,At-Risk Customers
15226,311.0,1.0,154.41,0,At-Risk Customers
15227,37.0,5.0,1219.4,1,Regular Customers
15228,66.0,4.0,3386.71,1,Regular Customers
15230,239.0,2.0,429.6,0,At-Risk Customers
15232,113.0,2.0,612.06,1,Regular Customers
15234,277.0,1.0,197.0,0,At-Risk Customers
15235,218.0,12.0,2247.51,0,At-Risk Customers
15236,299.0,1.0,321.05,0,At-Risk Customers
