CustomerID,Recency,Frequency,Monetary,Cluster
17693,137.0,1.0,200.47,0
17694,142.0,1.0,283.12,0
17695,132.0,2.0,765.34,1
17696,38.0,8.0,2285.71,1
17697,236.0,1.0,338.95,0
17698,261.0,1.0,154.95,0
17700,17.0,4.0,2534.64,1
17701,253.0,1.0,417.95,0
17702,30.0,4.0,1824.37,1
17703,35.0,3.0,798.74,1
17704,169.0,2.0,885.19,0
17705,3.0,9.0,1823.52,1
17706,4.0,17.0,10504.49,2
17707,185.0,2.0,152.4,0
17708,188.0,2.0,267.08,0
17709,170.0,1.0,137.45,0
17711,11.0,2.0,385.1,1
17712,45.0,1.0,522.91,1
17714,321.0,1.0,153.0,0
17715,201.0,1.0,326.4,0
17716,23.0,11.0,5655.99,1
17718,232.0,1.0,139.35,0
17719,38.0,15.0,5396.04,2
17720,26.0,4.0,1195.94,1
17722,96.0,4.0,2424.04,1
17723,127.0,6.0,3276.4000000000005,1
17724,71.0,3.0,1033.0,1
17725,16.0,11.0,3439.08,1
17727,15.0,1.0,1060.25,1
17728,4.0,3.0,2876.01,1
17730,3.0,13.0,5298.4800000000005,2
17731,79.0,4.0,1240.11,1
17732,369.0,1.0,303.97,0
17733,39.0,2.0,692.19,1
17734,54.0,3.0,700.63,1
17735,2.0,19.0,13110.02,2
17736,9.0,3.0,377.44,1
17737,9.0,2.0,168.24,1
17738,19.0,4.0,1879.05,1
17739,12.0,7.0,2791.35,1
17742,113.0,2.0,355.11,1
17744,4.0,6.0,2322.4,1
17746,240.0,1.0,110.25,0
17747,113.0,1.0,71.4,1
17749,178.0,2.0,674.52,0
17750,5.0,9.0,1797.57,1
17752,359.0,1.0,80.64,0
17754,1.0,5.0,1772.26,1
17757,1.0,30.0,5605.29,2
17758,19.0,8.0,3456.7000000000003,1
17759,17.0,3.0,834.99,1
17760,22.0,2.0,287.59,1
17761,33.0,1.0,712.78,1
17763,263.0,1.0,15.0,0
17764,51.0,2.0,818.8199999999999,1
17765,159.0,3.0,371.88,0
17767,15.0,1.0,271.2,1
17768,8.0,3.0,2273.1800000000003,1
17769,13.0,10.0,3997.98,1
17770,199.0,5.0,1143.27,0
17771,57.0,2.0,245.81,1
17772,11.0,2.0,182.77,1
17774,97.0,4.0,1225.41,1
17775,255.0,1.0,56.4,0
17777,25.0,3.0,665.86,1
17779,21.0,3.0,658.57,1
17781,159.0,2.0,188.02,0
17783,72.0,2.0,283.47,1
17785,53.0,1.0,131.94,1
17786,85.0,2.0,278.74,1
17787,153.0,4.0,1865.19,1
17788,74.0,2.0,1117.9,1
17789,281.0,1.0,225.9,0
17790,27.0,14.0,1965.55,1
17791,30.0,1.0,106.1,1
17793,25.0,1.0,323.04,1
17795,180.0,2.0,350.39,0
17796,40.0,4.0,697.9,1
17797,22.0,3.0,780.43,1
17799,22.0,10.0,3055.93,1
17800,37.0,9.0,1199.01,1
17802,82.0,3.0,1285.04,1
17805,74.0,1.0,512.31,1
17806,11.0,1.0,546.04,1
17809,16.0,12.0,5411.91,2
17811,4.0,30.0,7837.7300000000005,2
17812,13.0,4.0,732.16,1
17813,14.0,5.0,1770.8799999999999,1
17816,37.0,4.0,36.56,1
17817,4.0,3.0,387.68,1
17819,72.0,7.0,3704.87,1
17824,51.0,1.0,298.4,1
17827,5.0,5.0,1995.46,1
17828,23.0,4.0,1820.09,1
17829,299.0,1.0,889.24,0
17830,2.0,3.0,398.7,1
17831,33.0,1.0,35.400000000000006,1
17832,50.0,1.0,155.37,1
17835,3.0,3.0,350.64,1
17836,47.0,1.0,110.21000000000001,1
17837,42.0,8.0,1593.38,1
17838,27.0,5.0,2779.3,1
17839,42.0,1.0,338.8,1
17841,2.0,30.0,19880.99570000001,2
17843,303.0,1.0,205.48,0
17844,107.0,1.0,51.559999999999995,1
17846,85.0,1.0,2033.1,1
17848,81.0,9.0,901.1999999999999,1
17849,218.0,4.0,605.8000000000001,0
17850,369.0,30.0,5391.21,2
17852,12.0,2.0,114.34,1
17854,185.0,2.0,311.26,0
17855,369.0,1.0,208.97,0
17856,2.0,4.0,1418.03,1
17857,4.0,23.0,19880.99570000001,2
17858,6.0,12.0,5155.66,1
17859,305.0,1.0,148.21,0
17860,369.0,1.0,252.8,0
17861,3.0,8.0,2100.8,1
17862,324.0,1.0,330.9,0
17863,59.0,6.0,3160.0,1
17864,13.0,3.0,597.5,1
17865,31.0,20.0,10526.32,2
17866,143.0,1.0,329.65,0
17867,30.0,6.0,1197.1000000000001,1
17869,107.0,5.0,428.18,1
17870,2.0,12.0,1894.35,1
17871,205.0,1.0,155.9,0
17873,80.0,5.0,1859.16,1
17874,185.0,6.0,683.46,0
17877,170.0,1.0,237.61,0
17878,44.0,1.0,379.45,1
17879,174.0,1.0,178.51999999999998,0
17880,365.0,1.0,458.92,0
17881,304.0,1.0,133.35000000000002,0
17883,3.0,4.0,671.77,1
17884,4.0,4.0,717.45,1
17885,12.0,1.0,190.19,1
17886,32.0,3.0,899.61,1
17887,129.0,1.0,111.35,1
17888,21.0,8.0,726.05,1
17889,212.0,2.0,203.87,0
17890,323.0,2.0,602.09,0
17891,162.0,1.0,203.85999999999999,0
17892,56.0,3.0,244.1,1
17893,225.0,1.0,112.25,0
17894,72.0,8.0,1119.81,1
17895,44.0,1.0,98.0,1
17896,23.0,1.0,256.32,1
17897,173.0,3.0,566.6,0
17898,85.0,2.0,152.06,1
17899,159.0,1.0,155.8,0
17900,190.0,2.0,112.19999999999999,0
17901,29.0,1.0,110.38,1
17904,21.0,1.0,191.67,1
17905,71.0,4.0,800.24,1
17906,247.0,1.0,72.9,0
17908,369.0,1.0,243.28,0
17911,9.0,1.0,366.23,1
17912,310.0,5.0,311.01,0
17913,59.0,2.0,411.6,1
17914,4.0,1.0,336.43,1
17917,45.0,3.0,341.28,1
17919,88.0,1.0,1304.04,1
17920,4.0,17.0,4204.1,2
17921,64.0,4.0,826.52,1
17923,282.0,1.0,207.50000000000003,0
17924,12.0,7.0,2962.5,1
17925,369.0,1.0,244.08,0
17926,133.0,2.0,397.29,1
17928,45.0,2.0,212.54,1
17929,11.0,4.0,843.0,1
17930,36.0,5.0,1740.48,1
17931,134.0,2.0,408.36,1
17932,29.0,3.0,1331.57,1
17934,52.0,2.0,704.25,1
17935,138.0,2.0,145.79,1
17936,5.0,1.0,389.84,1
17937,9.0,7.0,4301.22,1
17939,160.0,1.0,99.14,0
17940,49.0,10.0,4106.4400000000005,1
17941,131.0,1.0,304.56,1
17942,8.0,1.0,77.50000000000001,1
17946,233.0,2.0,149.57999999999998,0
17947,37.0,1.0,176.68,1
17948,147.0,1.0,358.56000000000006,0
17949,1.0,30.0,19880.99570000001,2
17950,72.0,3.0,482.2,1
17951,40.0,3.0,1008.5400000000001,1
17954,5.0,12.0,2332.72,1
17955,199.0,4.0,557.3,0
17956,249.0,1.0,12.75,0
17957,66.0,1.0,111.68,1
17958,117.0,1.0,508.4599999999999,1
17960,171.0,1.0,73.78,0
17961,21.0,30.0,1296.44,2
17962,142.0,1.0,102.83,0
17964,32.0,2.0,471.7,1
17965,38.0,14.0,2622.57,1
17966,38.0,5.0,1098.43,1
17967,369.0,1.0,123.07,0
17968,369.0,1.0,277.35,0
17969,166.0,2.0,228.2,0
17970,211.0,1.0,582.59,0
17972,242.0,1.0,136.04,0
17973,52.0,1.0,337.04,1
17974,25.0,3.0,740.79,1
17975,15.0,13.0,4488.81,1
17976,369.0,1.0,353.19,0
17977,29.0,1.0,288.14,1
17978,365.0,1.0,300.91999999999996,0
17979,36.0,4.0,757.71,1
17980,166.0,3.0,811.45,0
17984,145.0,1.0,152.68,0
17985,22.0,1.0,634.95,1
17986,56.0,1.0,20.8,1
17987,185.0,1.0,198.57,0
17988,12.0,7.0,201.12,1
17990,237.0,3.0,630.84,0
17991,225.0,2.0,93.35,0
17994,122.0,4.0,678.49,1
17995,282.0,1.0,76.1,0
17997,74.0,8.0,1970.6699999999998,1
17999,37.0,2.0,382.06,1
18001,12.0,2.0,417.23,1
18004,362.0,1.0,169.47,0
18005,4.0,2.0,249.72,1
18006,23.0,1.0,444.68,1
18008,70.0,9.0,2116.19,1
18009,235.0,1.0,257.34,0
18010,257.0,1.0,174.8,0
18011,369.0,1.0,102.78999999999999,0
18013,155.0,2.0,187.29,0
18014,28.0,1.0,166.42,1
18015,4.0,1.0,120.03,1
18016,32.0,5.0,1483.56,1
18017,81.0,3.0,523.0,1
18018,108.0,2.0,122.14,1
18019,52.0,1.0,38.45,1
18022,36.0,1.0,668.11,1
18024,153.0,2.0,389.78,0
18027,99.0,1.0,115.31,1
18030,4.0,2.0,230.64999999999998,1
18032,334.0,1.0,73.5,0
18033,65.0,1.0,97.97,1
18034,22.0,2.0,422.88,1
18035,36.0,3.0,730.4,1
18036,32.0,3.0,405.62,1
18037,154.0,6.0,70.02,1
18040,19.0,2.0,357.20000000000005,1
18041,12.0,21.0,4183.39,2
18042,54.0,1.0,165.04999999999998,1
18043,25.0,3.0,559.51,1
18044,4.0,10.0,2088.6,1
18045,45.0,1.0,189.4,1
18048,203.0,2.0,172.29000000000002,0
18050,359.0,1.0,74.4,0
18053,71.0,1.0,300.02,1
18055,7.0,10.0,6784.1900000000005,2
18056,288.0,1.0,363.65,0
18058,10.0,1.0,170.16,1
18059,23.0,3.0,306.46,1
18061,22.0,10.0,2119.41,1
18062,173.0,3.0,720.52,0
18064,133.0,2.0,814.0,1
18065,6.0,14.0,2392.83,1
18066,75.0,1.0,318.0,1
18067,40.0,1.0,396.33,1
18068,289.0,1.0,101.69999999999999,0
18069,26.0,5.0,2036.67,1
18071,258.0,2.0,453.0,0
18072,186.0,1.0,247.44,0
18073,114.0,12.0,3877.5200000000004,1
18074,369.0,1.0,489.6,0
18075,23.0,10.0,2611.75,1
18077,8.0,11.0,2633.0099999999998,1
18078,217.0,2.0,336.13,0
18079,45.0,4.0,3651.97,1
18080,19.0,2.0,1231.5,1
18081,36.0,3.0,343.45,1
18082,26.0,1.0,703.37,1
18084,16.0,1.0,90.47999999999999,1
18085,330.0,2.0,689.95,0
18086,274.0,1.0,101.34,0
18087,98.0,2.0,4055.7199999999993,1
18088,61.0,1.0,167.67000000000002,1
18092,2.0,11.0,9068.26,2
18093,93.0,4.0,2106.52,1
18094,82.0,7.0,3017.3,1
18095,313.0,2.0,580.0500000000001,0
18096,12.0,3.0,911.15,1
18097,8.0,6.0,2697.8,1
18099,127.0,1.0,168.31,1
18101,11.0,2.0,223.65,1
18102,1.0,30.0,19880.99570000001,2
18104,37.0,1.0,754.64,1
18105,38.0,1.0,113.48000000000002,1
18106,330.0,1.0,430.7,0
18108,254.0,1.0,271.0,0
18109,2.0,26.0,8052.97,2
18110,20.0,1.0,236.3,1
18112,12.0,2.0,352.69,1
18113,369.0,1.0,76.32000000000001,0
18114,290.0,1.0,220.1,0
18116,68.0,8.0,1418.03,1
18117,26.0,1.0,320.72,1
18118,11.0,26.0,5653.82,2
18119,368.0,1.0,181.12,0
18120,214.0,1.0,111.15,0
18121,149.0,2.0,673.1,0
18122,8.0,6.0,1826.21,1
18123,24.0,2.0,589.4399999999999,1
18125,30.0,4.0,1142.99,1
18126,61.0,1.0,206.82999999999998,1
18127,19.0,3.0,348.73,1
18129,243.0,1.0,112.55000000000001,0
18130,15.0,3.0,1059.39,1
18133,212.0,1.0,931.4999999999999,0
18135,29.0,5.0,681.9100000000001,1
18136,63.0,3.0,784.33,1
18138,295.0,1.0,152.65,0
18139,18.0,6.0,8438.34,1
18142,157.0,2.0,1019.52,0
18143,117.0,2.0,1000.16,1
18144,8.0,12.0,2888.75,1
18145,13.0,4.0,2861.55,1
18146,141.0,2.0,160.35000000000002,0
18147,46.0,2.0,179.33999999999997,1
18149,51.0,3.0,612.0799999999999,1
18150,32.0,3.0,566.58,1
18151,135.0,2.0,653.35,1
18154,3.0,2.0,399.19,1
18155,75.0,3.0,371.62,1
18156,13.0,2.0,734.94,1
18158,9.0,2.0,453.4,1
18159,301.0,1.0,530.15,0
18160,57.0,2.0,638.0600000000001,1
18161,15.0,5.0,1618.69,1
18164,37.0,1.0,399.65000000000003,1
18165,177.0,1.0,302.46000000000004,0
18167,23.0,3.0,1384.8600000000001,1
18168,176.0,6.0,1169.94,0
18169,61.0,1.0,202.65,1
18170,33.0,3.0,980.31,1
18171,59.0,5.0,1231.31,1
18172,15.0,20.0,7561.68,2
18173,87.0,4.0,2106.84,1
18174,7.0,1.0,104.0,1
18176,358.0,1.0,476.35,0
18177,31.0,6.0,1341.42,1
18178,129.0,4.0,1590.81,1
18179,9.0,6.0,1793.17,1
18180,5.0,6.0,1843.75,1
18181,24.0,1.0,382.8,1
18183,227.0,2.0,632.07,0
18184,15.0,1.0,49.8,1
18185,249.0,1.0,304.25,0
18188,15.0,3.0,2001.04,1
18189,78.0,2.0,1090.24,1
18190,192.0,2.0,284.46000000000004,0
18191,262.0,1.0,207.79999999999998,0
18192,72.0,1.0,957.97,1
18193,165.0,1.0,243.76,0
18194,82.0,1.0,973.8399999999999,1
18196,95.0,2.0,689.13,1
18198,4.0,17.0,5425.56,2
18200,106.0,1.0,163.8,1
18202,200.0,3.0,1396.99,0
18203,157.0,1.0,160.42000000000002,0
18204,71.0,3.0,1993.7,1
18205,36.0,2.0,517.36,1
18209,29.0,1.0,139.10000000000002,1
18210,2.0,6.0,2621.38,1
18211,26.0,5.0,600.07,1
18212,326.0,1.0,248.42,0
18213,237.0,1.0,232.48000000000002,0
18215,89.0,1.0,299.34000000000003,1
18216,31.0,1.0,481.75,1
18217,29.0,2.0,621.75,1
18218,211.0,2.0,662.08,0
18219,3.0,10.0,2069.77,1
18220,227.0,1.0,305.28000000000003,0
18221,22.0,5.0,1041.61,1
18222,93.0,1.0,443.0,1
18223,5.0,14.0,6484.54,2
18224,264.0,1.0,158.95000000000002,0
18225,3.0,12.0,5509.12,2
18226,44.0,11.0,5228.05,1
18227,218.0,1.0,93.75,0
18228,57.0,2.0,779.9,1
18229,12.0,20.0,7276.900000000001,2
18230,9.0,7.0,2810.2000000000003,1
18231,192.0,5.0,2083.27,0
18232,82.0,4.0,592.97,1
18233,326.0,1.0,440.0,0
18235,72.0,3.0,1796.48,1
18236,30.0,6.0,882.24,1
18237,3.0,5.0,987.1,1
18239,219.0,5.0,1561.6100000000001,0
18240,46.0,1.0,422.58,1
18241,10.0,17.0,2073.09,1
18242,72.0,4.0,2232.4900000000002,1
18245,7.0,7.0,2567.06,1
18246,24.0,2.0,596.1,1
18248,123.0,2.0,804.02,1
18249,17.0,1.0,95.34,1
18250,310.0,1.0,349.27,0
18251,87.0,1.0,4314.72,1
18252,51.0,2.0,526.67,1
18255,89.0,1.0,103.3,1
18257,39.0,8.0,2337.63,1
18259,25.0,3.0,2338.6000000000004,1
18260,173.0,6.0,2643.2000000000003,0
18261,43.0,2.0,324.24,1
18262,140.0,1.0,149.48,0
18263,26.0,3.0,1213.1599999999999,1
18265,72.0,2.0,801.51,1
18268,134.0,1.0,25.5,1
18269,366.0,1.0,168.6,0
18270,38.0,2.0,283.15,1
18272,3.0,6.0,3078.58,1
18273,2.0,3.0,204.0,1
18274,30.0,1.0,175.92,1
18276,44.0,1.0,335.86,1
18277,58.0,1.0,110.38,1
18278,74.0,1.0,173.9,1
18280,278.0,1.0,180.60000000000002,0
18281,181.0,1.0,80.82,0
18282,8.0,2.0,178.05,1
18283,4.0,16.0,2094.88,1
18287,43.0,3.0,1837.28,1
